Date,Time,Age,ISBN,Title,Authors,Line Type,Sale/Order ID,Condition,Section,Location,Binding,Publisher,Source,Event,Quantity,Unit,Credit Used,Discount,Extended,Cost,Credit,Cash,Store Rem.,Chain Rem.,On Order,Sale Type,Register,Barcode,Customer
2026-03-22,5:15 PM,105 days,9781668012666,Nineteen Claws and a Black Bird: Stories,"Bazterrica, Agustina",Sale,21309,New,Fiction,Floor,Trade Paperback,Scribner Book Company,Ingram Book Company,,1,$17.99,$0.00,$0.00,$17.99,$10.79,$10.79,$0.00,0,0,0,Sale,CashDrawer1,9789910188268,
2026-03-22,5:17 PM,52 days,9780441478125,The Left Hand of Darkness,"Le, Ursula K. Guin",Sale,21310,New,Science Fiction & Fantasy,Floor,Mass Market Paperback,Ace Books,Ingram Book Company,,1,$10.99,$0.00,$0.00,$10.99,$6.59,$6.59,$0.00,0,0,0,Sale,CashDrawer1,9789910190261,
2026-03-22,5:17 PM,385 days,9780316334372,Water Museum: Stories,"Urrea, Luis Alberto",Sale,21310,New,Graphic Novels & Comics,Floor,Hardcover,Little Brown and Company,Riley Rinnan,,1,$10.00,$0.00,$0.00,$10.00,$5.00,$5.00,$0.00,0,0,0,Sale,CashDrawer1,9789910177446,
2026-03-24,10:00 PM,403 days,9780811230346,Wrong Norma,"Carson, Anne",Sale,21311,New,Poetry,Floor,Trade Paperback,New Directions, Norton,,1,$17.95,$0.00,$0.00,$17.95,$9.98,$9.98,$0.00,1,1,0,Sale,CashDrawer1,9789910176432,
2026-03-24,10:02 PM,"1,206 days",9780692158401,Diary of a Daughter in Diaspora,"Founas, Bayan",Sale,21312,New,Poetry,Floor,Trade Paperback,Diary of a Daughter in Diaspora,Bayan Fournas,,1,$20.00,$0.00,$2.00,$18.00,$16.00,$16.00,$0.00,1,1,0,Sale,CashDrawer1,9789910124952,
2026-03-24,10:02 PM,96 days,281BVP1000959,We're All Madds Here,"Madds, Mx",Sale,21312,New,Poetry,Floor,Saddle Stitch,Intersectional Press,Brooke Harris,,1,$12.00,$0.00,$0.00,$12.00,$7.20,$7.20,$0.00,0,0,0,Sale,CashDrawer1,9789910188411,
2026-03-24,10:05 PM,96 days,281BVP1000959,We're All Madds Here,"Madds, Mx",Sale,21313,New,Poetry,Floor,Saddle Stitch,Intersectional Press,Brooke Harris,,1,$12.00,$0.00,$0.00,$12.00,$7.20,$7.20,$0.00,0,0,0,Sale,CashDrawer1,9789910188411,
2026-03-24,10:05 PM,732 days,281BVP1000721,"Boys Can Be Bad Bitches, Too?!",,Sale,21313,New,Zine,Floor,Novelty,Intersectional Press,Brooke Harris,,1,$12.00,$0.00,$0.00,$12.00,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910157202,
2026-03-24,10:18 PM,"1,634 days",9780393320428,The Body Silent: The Different World of the Disabled,"Murphy, Robert F.",Sale,21314,Used - Acceptable,Non-Fiction,Floor,Trade Paperback,W. W. Norton & Company,George Elkind,,1,$5.00,$0.00,$0.00,$5.00,$1.00,$1.00,$0.00,0,0,0,Sale,CashDrawer1,9789910085635,
2026-03-24,10:19 PM,265 days,9780375507250,Cloud Atlas: A Novel,"Mitchell, David",Sale,21315,New,Science Fiction & Fantasy,Floor,Trade Paperback,Random House Trade Paperbacks, Penguin Random House,,1,$19.00,$0.00,$0.00,$19.00,$9.50,$9.50,$0.00,0,0,0,Sale,CashDrawer1,9789910182426,
2026-03-27,6:47 PM,7 days,281BVP1000957,Block Party Puzzles,Sala & Emily,Sale,21318,New,"Arts, Music & Film",Floor,New Trade,bnlock party, Book Suey,,1,$20.00,$0.00,$5.00,$15.00,$20.00,$20.00,$0.00,13,13,0,Sale,CashDrawer1,9789910188381,Elijah Sparkman
2026-03-27,7:29 PM,381 days,281BVP1000843,Notes #1,Charles Frost III,Sale,21319,New,Zine,Floor,Saddle Stitch,Intersectional Press,Brooke Harris,,1,$15.00,$0.00,$1.50,$13.50,$12.00,$12.00,$0.00,0,0,0,Sale,CashDrawer1,9789910177644,Leo Kikani
2026-03-27,7:29 PM,842 days,9798888957455,Mr. Comics and the Hey Comics Kid,,Sale,21319,New,3x4 Notebook,Floor,Novelty,," Feazell, Matt (Cyncial Man)",,1,$6.99,$0.00,$0.70,$6.29,$5.59,$5.59,$0.00,2,2,0,Sale,CashDrawer1,9789910151828,Leo Kikani
2026-03-27,7:29 PM,56 days,9798899750212,Streetlamp Nautilus,"Batsios, Catharine",Sale,21319,New,Poetry,Floor,Trade Paperback,Luchador Press,Ingram Book Company,,1,$13.00,$0.00,$1.30,$11.70,$7.80,$7.80,$0.00,1,1,0,Sale,CashDrawer1,9789910190407,Leo Kikani
2026-03-27,7:29 PM,364 days,9781939568632,It's not over once you figure it out,"Pickell, Isaac",Sale,21319,New,Poetry,Floor,Trade Paperback,Black Ocean,Ingram Book Company,,1,$18.00,$0.00,$1.80,$16.20,$9.72,$9.72,$0.00,0,0,0,Sale,CashDrawer1,9789910178436,Leo Kikani
2026-03-27,7:35 PM,99 days,9781954218192,DOCUMENT SHREDDING MUSEUM,"Malna, Afrizal",Sale,21320,New,Poetry,Floor,Trade Paperback,World Poetry,Asterism Books,,1,$20.00,$0.00,$2.00,$18.00,$12.00,$12.00,$0.00,1,1,0,Sale,CashDrawer1,9789910188510,Leo Kikani
2026-03-27,7:35 PM,20 days,9798987585238,Bloodmercy,"Jones, I S",Sale,21320,New,Poetry,Floor,Trade Paperback,American Poetry Review,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$9.18,$9.18,$0.00,0,0,0,Sale,CashDrawer1,9789910191602,Leo Kikani
2026-03-27,7:35 PM,6 days,9781946724243,Hoodwitch,"Hicks, Faylita",Sale,21320,New,Poetry,Floor,Trade Paperback,Acre Books,Ingram Book Company,,1,$16.00,$0.00,$1.60,$14.40,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910192067,Leo Kikani
2026-03-27,7:35 PM,110 days,9781959030836,Good Dress,"Rogers, Brittany",Sale,21320,New,Poetry,Floor,Trade Paperback,Tin House Books,Ingram Book Company,,1,$16.95,$0.00,$1.70,$15.25,$10.17,$10.17,$0.00,2,2,0,Sale,CashDrawer1,9789910188282,Leo Kikani
2026-03-27,8:19 PM,6 days,9781982115197,Wake: The Hidden History of Women-Led Slave Revolts,"Hall, Rebecca",Sale,21321,New,Graphic Novels & Comics,Floor,Trade Paperback,Simon & Schuster,Ingram Book Company,,1,$19.99,$0.00,$0.00,$19.99,$11.99,$11.99,$0.00,0,0,0,Sale,CashDrawer1,9789910191930,
2026-03-27,8:23 PM,415 days,9781501181412,Electric State,"Stålenhag, Simon",Sale,21322,New,Fiction,Floor,Hardcover,Skybound Books,Ingram Book Company,,1,$39.99,$0.00,$0.00,$39.99,$23.99,$23.99,$0.00,1,1,0,Sale,CashDrawer1,9789910175879,
2026-03-27,8:55 PM,20 days,9798987585238,Bloodmercy,"Jones, I S",Sale,21323,New,Poetry,Floor,Trade Paperback,American Poetry Review,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.18,$9.18,$0.00,0,0,0,Sale,CashDrawer1,9789910191602,
2026-03-27,8:56 PM,73 days,9781938900471,Flower Boi,"Marshall, Mars",Sale,21324,New,Poetry,Floor,Trade Paperback,Gold Line Press,Mars Marshall,,1,$10.00,$0.00,$0.00,$10.00,$6.00,$6.00,$0.00,8,8,0,Sale,CashDrawer1,9789910189579,
2026-03-27,8:56 PM,110 days,9781959030836,Good Dress,"Rogers, Brittany",Sale,21324,New,Poetry,Floor,Trade Paperback,Tin House Books,Ingram Book Company,,1,$16.95,$0.00,$0.00,$16.95,$10.17,$10.17,$0.00,2,2,0,Sale,CashDrawer1,9789910188282,
2026-03-27,8:56 PM,"1,343 days",9780900575112,I Need Music,"Duplan, Anais",Sale,21324,New,Poetry,Floor,Trade Paperback,Action Books,Ingram Book Company,,1,$20.00,$0.00,$0.00,$20.00,$15.00,$15.00,$0.00,1,1,0,Sale,CashDrawer1,9789910110665,
2026-03-27,8:58 PM,6 days,9781961209213,Jalousie,"Paty, Allyson",Sale,21325,New,3x4 Notebook,Floor,Trade Paperback,Tupelo Press,Ingram Book Company,,1,$19.95,$0.00,$2.00,$17.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910192050,Aubri Adkins
2026-03-27,8:58 PM,20 days,9798888900970,Map of My Want,"Hicks, Faylita",Sale,21325,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$9.18,$9.18,$0.00,1,1,0,Sale,CashDrawer1,9789910191688,Aubri Adkins
2026-03-27,8:58 PM,20 days,9798987585238,Bloodmercy,"Jones, I S",Sale,21325,New,Poetry,Floor,Trade Paperback,American Poetry Review,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$9.18,$9.18,$0.00,0,0,0,Sale,CashDrawer1,9789910191602,Aubri Adkins
2026-03-27,8:58 PM,446 days,9781982185428,Raising Antiracist Children: A Practical Parenting Guide,"Hawthorne, Britt",Sale,21325,New,Non-Fiction,Floor,Trade Paperback,S&S/Simon Element,Ingram Book Company,,1,$17.99,$0.00,$1.80,$16.19,$10.79,$10.79,$0.00,0,0,0,Sale,CashDrawer1,9789910174810,Aubri Adkins
2026-03-27,9:01 PM,139 days,9781632431707,Yeet!,"Crawford, Jason B",Sale,21326,New,Poetry,Floor,Trade Paperback,Omnidawn,Ingram Book Company,,1,$19.95,$0.00,$0.00,$19.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910187261,Cameron Martin
2026-03-27,9:01 PM,295 days,281BVP1000884,Sweet Talk: Poems by Chun Sue,"Chun Sue, Cecily Chen",Sale,21326,New,3x4 Notebook,Archive,Saddle Stitch,The Year,The Year,,1,$10.00,$0.00,$0.00,$10.00,$6.00,$6.00,$0.00,0,0,0,Sale,CashDrawer1,9789910181467,Cameron Martin
2026-03-27,9:02 PM,20 days,9798987585238,Bloodmercy,"Jones, I S",Sale,21327,New,Poetry,Floor,Trade Paperback,American Poetry Review,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.18,$9.18,$0.00,0,0,0,Sale,CashDrawer1,9789910191602,
2026-03-27,9:02 PM,20 days,9798888900970,Map of My Want,"Hicks, Faylita",Sale,21327,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.18,$9.18,$0.00,1,1,0,Sale,CashDrawer1,9789910191688,
2026-03-27,9:06 PM,317 days,9781574231533,Mercurochrome,"Coleman, Wanda",Sale,21328,New,Poetry,Floor,Trade Paperback,Black Sparrow Press,Ingram Book Company,,1,$18.95,$0.00,$3.79,$15.16,$10.23,$10.23,$0.00,0,0,0,Sale,CashDrawer1,9789910180385,
2026-03-27,9:25 PM,20 days,9798888900970,Map of My Want,"Hicks, Faylita",Sale,21329,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.18,$9.18,$0.00,1,1,0,Sale,CashDrawer1,9789910191688,
2026-03-27,9:25 PM,134 days,9780061887208,Food52 Cookbook: 140 Winning Recipes from Exceptional Home Cooks,"Hesser, Amanda,Stubbs, Merrill",Sale,21329,New,"Cookbooks, Food & Wine",Floor,Hardcover,William Morrow  & Company, Book Suey,,1,$5.00,$0.00,$0.00,$5.00,$5.00,$5.00,$0.00,0,0,0,Sale,CashDrawer1,9789910187551,
2026-03-27,9:25 PM,134 days,9781584799467,Home Made,"Boven, Yvette Van",Sale,21329,New,"Cookbooks, Food & Wine",Floor,Hardcover,"Stewart, Tabori, & Chang", Book Suey,,1,$5.00,$0.00,$0.00,$5.00,$5.00,$5.00,$0.00,0,0,0,Sale,CashDrawer1,9789910187575,
2026-03-28,2:46 PM,"2,023 days",11118,Community-Supporter Membership,,Sale,21330,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,Sara Richards
2026-03-28,2:46 PM,98 days,11242,Book Suey T-shirt 2025 Supply,,Sale,21330,New,Branded Merchandise,Floor,,,,,1,$20.00,$0.00,$20.00,$0.00,$0.00,$14.28,$0.00,30,30,0,Sale,CashDrawer1,9789910188664,Sara Richards
2026-03-28,2:46 PM,730 days,9780312424794,The Noodle Maker: A Novel,"Jian, Ma",Sale,21330,Used - Like New,Fiction,Floor,Trade Paperback,Picador,Elijah Sparkman,,1,$9.50,$0.00,$0.95,$8.55,$4.75,$4.75,$0.00,0,0,0,Sale,CashDrawer1,9789910157783,Sara Richards
2026-03-28,2:46 PM,"1,249 days",281BVP1000474,Discount Books - general,,Sale,21330,Used - Good,Discount,Floor,Trade Paperback,, Book Suey,,1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910121128,Sara Richards
2026-03-28,2:46 PM,51 days,9781419729621,My Mom Is Magical! (a Hello!lucky Book),"Hello!lucky,,Moyle, Sabrina",Sale,21330,Used - Like New,Children's,Floor,Board,Harry N. Abrams,Connie Shelton,,1,$5.39,$0.00,$0.54,$4.85,$1.35,$1.35,$0.00,0,0,0,Sale,CashDrawer1,9789910190872,Sara Richards
2026-03-28,2:54 PM,751 days,9780345379658,Harlot's Ghost: A Novel,"Mailer, Norman",Sale,21331,Used - Very Good,Fiction,Floor,Trade Paperback,Random House Trade Paperbacks,,,1,$5.00,$0.00,$0.00,$5.00,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910156670,
2026-03-28,4:42 PM,140 days,9781849354523,Grievers (Black Dawn Series),"brown, adrienne maree",Sale,21332,New,Radical Reads,Floor,Trade Paperback,AK Press,Ingram Book Company,,1,$15.00,$0.00,$0.00,$15.00,$8.10,$8.10,$0.00,1,1,0,Sale,CashDrawer1,9789910187223,
2026-03-28,4:46 PM,268 days,9781849354806,Maroons: A Grievers Novel (Black Dawn),"brown, adrienne maree",Sale,21333,New,Fiction,Floor,Trade Paperback,AK Press,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$9.72,$9.72,$0.00,0,0,0,Sale,CashDrawer1,9789910182488,
2026-03-28,4:49 PM,21 days,9798888904602,Understanding Capitalism,"Wolff, Richard D",Sale,21335,New,Social Sciences,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$18.95,$0.00,$4.74,$14.21,$10.23,$10.23,$0.00,1,1,0,Sale,CashDrawer1,9789910191626,Connie Shelton
2026-03-29,4:45 PM,0 days,9798888905203,Displaced in Gaza: Stories from the Gaza Genocide,"Aljamal, Yousef M,Hashim, Norma,Nabulsi, Noor,Jannuzi, Zoe",Sale,21336,New,Non-Fiction,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$19.95,$0.00,$4.99,$14.96,$10.77,$10.77,$0.00,0,0,0,Sale,CashDrawer1,9789910192272,Jean Khut
2026-03-29,4:45 PM,22 days,9798888903681,Theory of Water: Nishnaabe Maps to the Times Ahead,"Simpson, Leanne Betasamosake",Sale,21336,New,Fiction,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$19.95,$0.00,$4.99,$14.96,$10.77,$10.77,$0.00,2,2,0,Sale,CashDrawer1,9789910191640,Jean Khut
2026-03-29,4:45 PM,57 days,9781646220700,Gentrifier: A Memoir,"Moore, Anne Elizabeth",Sale,21336,Used - Good,Memoir,Floor,Hardcover,Catapult,Rey Hinojosa,,1,$5.00,$0.00,$1.25,$3.75,$2.50,$2.50,$0.00,0,0,0,Sale,CashDrawer1,9789910190681,Jean Khut
2026-03-29,4:51 PM,8 days,9781941302675,Sheets,"Thummler, Brenna",Sale,21337,New,Graphic Novels & Comics,Floor,Trade Paperback,Oni Press,Ingram Book Company,,1,$16.99,$0.00,$4.25,$12.74,$10.10,$10.10,$0.00,0,0,0,Sale,CashDrawer1,9789910191978,Jean Khut
2026-03-29,4:52 PM,889 days,9780872860889,Gasoline (City Lights Pocket Poets Series),"Corso, Gregory",Sale,21338,Used - Very Good,Poetry,Floor,Trade Paperback,City Lights Publishers,Vincent Perrone,,1,$6.00,$0.00,$0.00,$6.00,$3.00,$3.00,$0.00,0,0,0,Sale,CashDrawer1,9789910148743,
2026-03-29,5:29 PM,84 days,9798991233002,Kitchen Table: Recipes & Stories that Celebrate Your Roots,,Sale,21339,New,Fiction,Floor,Trade Paperback,,Shubalakshmi Shekar,,1,$30.00,$0.00,$7.50,$22.50,$24.00,$24.00,$0.00,5,5,0,Sale,CashDrawer1,9789910189166,Jean Khut
2026-04-02,7:22 PM,103 days,11243,Book Suey Sweat-shirt 2025 Supply,,Sale,21340,New,Branded Merchandise,Floor,,,,,1,$30.00,$0.00,$0.00,$30.00,$0.00,$17.00,$0.00,23,23,0,Sale,CashDrawer1,9789910188671,Colin Colter
2026-04-02,7:56 PM,12 days,9781400078776,Never Let Me Go,"Ishiguro, Kazuo",Sale,21342,New,Fiction,Floor,Trade Paperback,Vintage,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910192005,Reid Ebels
2026-04-02,7:56 PM,12 days,9781560252481,Requiem for a Dream,"Selby, Hubert",Sale,21342,New,Fiction,Floor,Trade Paperback,Da Capo Press,Ingram Book Company,,1,$21.99,$0.00,$2.20,$19.79,$14.07,$14.07,$0.00,1,1,0,Sale,CashDrawer1,9789910192111,Reid Ebels
2026-04-02,7:59 PM,63 days,9781959030836,Good Dress,"Rogers, Brittany",Sale,21343,New,Poetry,Floor,Trade Paperback,Tin House Books, Penguin Random House,,1,$16.95,$0.00,$4.24,$12.71,$8.48,$8.48,$0.00,2,2,0,Sale,CashDrawer1,9789910190186,Colin Colter
2026-04-02,8:50 PM,56 days,9780358193302,I Love Us: A Book about Family with Mirror and Fill-In Family Tree,"Books, Clarion",Sale,21344,Used - Like New,Children's,Floor,Board,Clarion Books,Connie Shelton,,1,$5.99,$0.00,$1.50,$4.49,$1.50,$1.50,$0.00,0,0,0,Sale,CashDrawer1,9789910190803,Emma Laut
2026-04-03,6:49 PM,306 days,281BVP1000866,The Sword of the Lictor,,Sale,21345,Used - Good,Science Fiction & Fantasy,Floor,Trade Paperback,,Riley Rinnan,,1,$6.00,$0.00,$0.00,$6.00,$3.00,$3.00,$0.00,0,0,0,Sale,CashDrawer1,9789910181191,
2026-04-03,6:49 PM,306 days,281BVP1000865,The Citadel of the Autarch,,Sale,21345,New,Science Fiction & Fantasy,Floor,Trade Paperback,,Riley Rinnan,,1,$6.00,$0.00,$0.00,$6.00,$3.00,$3.00,$0.00,0,0,0,Sale,CashDrawer1,9789910181184,
2026-04-03,8:49 PM,69 days,9781644452080,Dr. No: A Novel,"Everett, Percival",Sale,21347,New,Fiction,Floor,Trade Paperback,Graywolf Press,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910190018,Will Sikorski
2026-04-03,8:49 PM,"2,029 days",11118,Community-Supporter Membership,,Sale,21347,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,Will Sikorski
2026-04-03,8:49 PM,13 days,9781560252481,Requiem for a Dream,"Selby, Hubert",Sale,21347,New,Fiction,Floor,Trade Paperback,Da Capo Press,Ingram Book Company,,1,$21.99,$0.00,$2.20,$19.79,$14.07,$14.07,$0.00,1,1,0,Sale,CashDrawer1,9789910192111,Will Sikorski
2026-04-04,2:34 PM,65 days,9781959030836,Good Dress,"Rogers, Brittany",Sale,21349,New,Poetry,Floor,Trade Paperback,Tin House Books, Penguin Random House,,1,$16.95,$0.00,$1.70,$15.25,$8.48,$8.48,$0.00,2,2,0,Sale,CashDrawer1,9789910190186,Leo Kikani
2026-04-04,2:34 PM,664 days,9781665917544,Like So,"Forman, Ruth",Sale,21349,New,Children's,Floor,Hardcover,Little Simon, Simon & Schuster,,1,$18.99,$0.00,$1.90,$17.09,$10.25,$10.25,$0.00,0,0,0,Sale,CashDrawer1,9789910162800,Leo Kikani
2026-04-04,2:39 PM,64 days,9781668083512,Mood Machine: The Rise of Spotify and the Costs of the Perfect Playlist,"Pelly, Liz",Sale,21350,New,"Arts, Music & Film",Floor,Trade Paperback,Atria/One Signal Publishers,Ingram Book Company,,1,$19.00,$0.00,$0.00,$19.00,$11.40,$11.40,$0.00,0,0,0,Sale,CashDrawer1,9789910190483,
2026-04-04,2:51 PM,170 days,9781953368256,Boys Come First,"Foley, Aaron",Sale,21351,New,Local Fiction,Floor,Trade Paperback,Belt Publishing,Ingram Book Company,,1,$21.99,$0.00,$0.00,$21.99,$13.19,$13.19,$0.00,2,2,0,Sale,CashDrawer1,9789910185793,
2026-04-04,3:41 PM,561 days,9781524860486,Clarity  & Connection,"Pueblo, Yung",Sale,21352,New,Poetry,Floor,Trade Paperback,Andrews McMeel Publishing,Ingram Book Company,,1,$16.99,$12.74,$4.25,$0.00,$10.19,$10.19,$0.00,0,0,0,Sale,CashDrawer1,9789910169335,Rey Hinojosa
2026-04-04,3:41 PM,105 days,11243,Book Suey Sweat-shirt 2025 Supply,,Sale,21352,New,Branded Merchandise,Floor,,,,,1,$30.00,$0.00,$0.00,$30.00,$0.00,$17.00,$0.00,23,23,0,Sale,CashDrawer1,9789910188671,Rey Hinojosa
2026-04-04,3:46 PM,91 days,9781961897243,Red Wilderness,"Coleman, Aaron",Sale,21353,New,Poetry,Floor,Trade Paperback,Four Way Books,Ingram Book Company,,1,$17.95,$0.00,$0.00,$17.95,$10.77,$10.77,$0.00,0,0,0,Sale,CashDrawer1,9789910189067,
2026-04-04,4:26 PM,86 days,9780593462911,I'm Sorry You Got Mad,"Lukoff, Kyle",Sale,21355,New,Children's,Floor,Hardcover,Dial Books,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.39,$11.39,$0.00,0,0,0,Sale,CashDrawer1,9789910189340,
2026-04-04,4:26 PM,"1,284 days",9780060278663,Why Do You Love Me?,"Schlessinger, Laura,McFeeley, Daniel",Sale,21355,Used - Good,Children's,Floor,Hardcover,Harpercollins Childrens Books, Book Suey,,1,$6.00,$0.00,$0.00,$6.00,$0.25,$0.25,$0.00,0,0,0,Sale,CashDrawer1,9789910119576,
2026-04-04,4:26 PM,107 days,281BVP1000964,Maktub w Mahsub,"Bazzi, Mary Kamal",Sale,21355,New,Poetry,Floor,Saddle Stitch,Intersectional Press,Brooke Harris,,1,$20.00,$0.00,$0.00,$20.00,$12.00,$12.00,$0.00,1,1,0,Sale,CashDrawer1,9789910188466,
2026-04-04,4:26 PM,389 days,281BVP1000842,Pink Silk Flowers,Christopher Xavier Anderson,Sale,21355,New,Zine,Floor,Saddle Stitch,Intersectional Press,Brooke Harris,,1,$15.00,$0.00,$0.00,$15.00,$12.00,$12.00,$0.00,2,2,0,Sale,CashDrawer1,9789910177637,
2026-04-04,4:42 PM,13 days,9781668072240,The Serviceberry: Abundance and Reciprocity in the Natural World,"Kimmerer, Robin Wall",Sale,21356,Used - Like New,Non-Fiction,Floor,Hardcover,Scribner,Sabrina Balgamwalla,,1,$10.00,$0.00,$0.00,$10.00,$5.00,$5.00,$0.00,0,0,0,Sale,CashDrawer1,9789910192203,
2026-04-04,4:42 PM,"1,583 days",9781534413504,Trail of Lightning (1) (The Sixth World),"Roanhorse, Rebecca",Sale,21356,New,Fiction,Floor,Trade Paperback,Gallery / Saga Press, Simon & Schuster,,1,$17.99,$0.00,$0.00,$17.99,$9.71,$9.71,$0.00,0,0,0,Sale,CashDrawer1,9789910089961,
2026-04-04,5:46 PM,344 days,9798888900895,Nazar Boy: Poems,"Dobbs, Tarik",Sale,21357,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.18,$9.18,$0.00,5,5,0,Sale,CashDrawer1,9789910179341,
2026-04-04,7:34 PM,904 days,9780765378583,"The Bands of Mourning: A Mistborn Novel (The Mistborn Saga, 6)","Sanderson, Brandon",Sale,21358,New,Science Fiction & Fantasy,Floor,Mass Market Paperback,Tor Fantasy,Ingram Book Company,,1,$9.99,$0.00,$1.00,$8.99,$5.99,$5.99,$0.00,0,0,0,Sale,CashDrawer1,9789910147692,Leo Kikani
2026-04-04,7:34 PM,904 days,9780765378569,"Shadows of Self: A Mistborn Novel (The Mistborn Saga, 5)","Sanderson, Brandon",Sale,21358,New,Fiction,Floor,Mass Market Paperback,Tor Fantasy,Ingram Book Company,,1,$9.99,$0.00,$1.00,$8.99,$5.99,$5.99,$0.00,0,0,0,Sale,CashDrawer1,9789910147708,Leo Kikani
2026-04-04,7:34 PM,904 days,9780765368546,"The Alloy of Law: A Mistborn Novel (The Mistborn Saga, 4)","Sanderson, Brandon",Sale,21358,New,Fiction,Floor,Mass Market Paperback,Tor Fantasy,Ingram Book Company,,1,$9.99,$0.00,$1.00,$8.99,$5.99,$5.99,$0.00,0,0,0,Sale,CashDrawer1,9789910147678,Leo Kikani
2026-04-04,7:40 PM,34 days,9798310752320,Dear Government (Growing Out My Roots),"Osley, Amber Koffee",Sale,21359,New,Poetry,Floor,Trade Paperback,Independently published,Amber Osley,,1,$25.00,$0.00,$0.00,$25.00,$20.00,$20.00,$0.00,2,2,0,Sale,CashDrawer1,9789910191350,
2026-04-04,7:41 PM,904 days,9781250757319,"The Lost Metal: A Mistborn Novel (The Mistborn Saga, 7)","Sanderson, Brandon",Sale,21360,New,Science Fiction & Fantasy,Floor,Trade Paperback,Tor Books,Ingram Book Company,,1,$23.99,$0.00,$2.40,$21.59,$14.39,$14.39,$0.00,0,0,0,Sale,CashDrawer1,9789910147746,Leo Kikani
2026-04-04,7:45 PM,"1,347 days",9780063012042,Ramadan Ramsey: A Novel,"Edwards, Louis",Sale,21361,New,Fiction,Floor,Trade Paperback,Amistad,Harper Collins,,1,$17.99,$0.00,$0.00,$17.99,$9.89,$9.89,$0.00,0,0,0,Sale,CashDrawer1,9789910111532,
2026-04-04,7:48 PM,170 days,9780765385253,Binti,"Okorafor, Nnedi",Sale,21362,New,Science Fiction & Fantasy,Floor,Trade Paperback,Tor.com,Ingram Book Company,,1,$11.99,$0.00,$0.00,$11.99,$7.19,$7.19,$0.00,2,2,0,Sale,CashDrawer1,9789910186059,
2026-04-04,8:03 PM,64 days,9798899750212,Streetlamp Nautilus,"Batsios, Catharine",Sale,21363,New,Poetry,Floor,Trade Paperback,Luchador Press,Ingram Book Company,,1,$13.00,$0.00,$0.00,$13.00,$7.80,$7.80,$0.00,1,1,0,Sale,CashDrawer1,9789910190407,
2026-04-04,8:03 PM,0 days,9781939717412,Musth,"Bhasi, Ashwini",Sale,21363,New,Poetry,Floor,Trade Paperback,Cutbanks Books, Book Suey,,1,$10.00,$0.00,$0.00,$10.00,$6.00,$6.00,$0.00,7,7,0,Sale,CashDrawer1,9789910192319,
2026-04-04,8:03 PM,34 days,281BVP1000989,Therapeutic Edgelands 12,"Quinn, Bridget",Sale,21363,New,Zine,Floor,Novelty,AWE Society,Bridget Quinn,,1,$14.00,$0.00,$0.00,$14.00,$11.20,$11.20,$11.20,0,0,0,Sale,CashDrawer1,9789910191312,
2026-04-04,8:03 PM,86 days,9780226834795,Great Zoo: A Bilingual Edition,"Guillén, Nicolás",Sale,21363,New,Poetry,Floor,Trade Paperback,University of Chicago Press,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$10.80,$10.80,$0.00,0,0,0,Sale,CashDrawer1,9789910189401,
